target,browser,player,codec,platform,user,data_points,mean,stdev,fold_1,fold_2,fold_3,fold_4,fold_5,fold_6,fold_7,fold_8,fold_9,fold_10
browser,*,MPV,sample.mp4,*,*,1200,99.5,0.3118047822311592,100.0,99.16666666666667,99.58333333333333,100.0,99.16666666666667,99.16666666666667,99.58333333333333,99.58333333333333,99.58333333333333,99.16666666666667
browser,*,VLC,sample.mp4,*,*,1200,99.33333333333333,0.5951190357119054,99.58333333333333,100.0,99.16666666666667,99.58333333333333,99.58333333333333,97.91666666666666,99.58333333333333,99.16666666666667,100.0,98.75
player,SAFARI,*,sample.mkv,*,*,300,99.66666666666667,0.9999999999999984,100.0,100.0,100.0,100.0,96.66666666666667,100.0,100.0,100.0,100.0,100.0
player,FIREFOX,*,sample.mkv,*,*,1200,70.79166666666667,2.3529679839159163,70.83333333333334,68.33333333333333,67.08333333333333,69.16666666666667,69.16666666666667,73.33333333333333,73.33333333333333,72.91666666666666,69.58333333333333,74.16666666666667
player,CHROME,*,sample.mkv,*,*,1200,84.08333333333333,1.5343293866268293,84.58333333333333,86.25,82.08333333333333,82.5,85.41666666666666,85.41666666666666,85.83333333333333,83.75,82.08333333333333,82.91666666666667
player,EDGE,*,sample.mkv,*,*,900,87.0,2.9207643173544273,84.44444444444444,85.0,85.0,92.22222222222223,89.44444444444444,88.88888888888889,88.88888888888889,85.0,88.88888888888889,82.22222222222221
player,SAFARI,*,sample.mp4,*,*,300,97.83333333333333,0.7637626158259689,98.33333333333333,96.66666666666667,98.33333333333333,98.33333333333333,98.33333333333333,98.33333333333333,98.33333333333333,96.66666666666667,96.66666666666667,98.33333333333333
player,FIREFOX,*,sample.mp4,*,*,1200,75.29166666666666,3.3126965350501574,70.83333333333334,78.75,71.66666666666667,71.66666666666667,74.16666666666667,79.58333333333333,80.0,77.08333333333334,76.25,72.91666666666666
player,CHROME,*,sample.mp4,*,*,1200,87.33333333333334,2.190573238015821,83.33333333333334,89.16666666666667,89.58333333333334,84.58333333333333,87.5,89.58333333333334,84.58333333333333,87.91666666666667,88.33333333333333,88.75
player,EDGE,*,sample.mp4,*,*,900,83.66666666666666,3.0651364942519397,82.22222222222221,82.77777777777777,79.44444444444444,78.88888888888889,81.66666666666667,83.88888888888889,88.33333333333333,86.11111111111111,87.22222222222223,86.11111111111111
player,SAFARI,*,sample.flv,*,*,300,98.5,0.8975274678557502,100.0,100.0,98.33333333333333,98.33333333333333,98.33333333333333,98.33333333333333,96.66666666666667,98.33333333333333,98.33333333333333,98.33333333333333
player,FIREFOX,*,sample.flv,*,*,1200,72.91666666666666,2.946278254943946,80.0,70.41666666666667,72.5,70.83333333333334,73.33333333333333,71.25,70.83333333333334,70.83333333333334,72.5,76.66666666666667
player,CHROME,*,sample.flv,*,*,1200,84.41666666666667,1.6158932858054433,85.0,83.75,83.75,84.16666666666667,82.08333333333333,84.16666666666667,83.75,88.75,84.16666666666667,84.58333333333333
player,EDGE,*,sample.flv,*,*,900,88.66666666666666,2.006163342807531,90.55555555555556,88.33333333333333,88.33333333333333,90.55555555555556,85.55555555555556,88.88888888888889,89.44444444444444,91.66666666666666,88.33333333333333,85.0
player,SAFARI,*,sample.3gp,*,*,300,98.50000000000001,1.1666666666666656,96.66666666666667,100.0,96.66666666666667,98.33333333333333,98.33333333333333,98.33333333333333,100.0,98.33333333333333,100.0,98.33333333333333
player,FIREFOX,*,sample.3gp,*,*,1200,71.45833333333334,3.017598843083318,70.83333333333334,74.58333333333333,76.66666666666667,75.41666666666667,67.5,70.41666666666667,71.66666666666667,67.5,70.83333333333334,69.16666666666667
player,CHROME,*,sample.3gp,*,*,1200,86.45833333333333,2.2067604461442274,85.0,85.41666666666666,87.5,83.75,85.83333333333333,89.16666666666667,88.33333333333333,85.83333333333333,90.41666666666667,83.33333333333334
player,EDGE,*,sample.3gp,*,*,900,83.61111111111111,2.3733343736993135,84.44444444444444,78.88888888888889,85.55555555555556,80.55555555555556,85.0,83.33333333333334,82.77777777777777,87.77777777777777,83.88888888888889,83.88888888888889
browser,*,MPLAYER,sample.3gp,*,*,1200,99.54166666666666,0.393082547169024,99.16666666666667,99.58333333333333,99.58333333333333,99.58333333333333,100.0,98.75,100.0,99.16666666666667,100.0,99.58333333333333
browser,*,MPV,sample.3gp,*,*,1200,99.20833333333333,0.4732423621500224,99.16666666666667,98.75,99.58333333333333,98.75,99.58333333333333,100.0,99.16666666666667,99.58333333333333,99.16666666666667,98.33333333333333
browser,*,VLC,sample.3gp,*,*,1200,99.54166666666666,0.435012771204606,100.0,100.0,100.0,99.58333333333333,99.58333333333333,99.58333333333333,99.58333333333333,98.75,98.75,99.58333333333333
browser,*,MPLAYER,sample.flv,*,*,1200,99.375,0.5017331074496783,99.58333333333333,98.75,100.0,100.0,99.58333333333333,98.75,99.16666666666667,99.16666666666667,100.0,98.75
browser,*,MPV,sample.flv,*,*,1200,99.41666666666666,0.27638539919628,99.16666666666667,99.16666666666667,99.58333333333333,99.58333333333333,99.16666666666667,99.58333333333333,99.58333333333333,100.0,99.16666666666667,99.16666666666667
browser,*,VLC,sample.flv,*,*,1200,99.625,0.2243818669639373,99.58333333333333,99.58333333333333,100.0,99.58333333333333,99.58333333333333,99.58333333333333,99.16666666666667,99.58333333333333,99.58333333333333,100.0
browser,*,MPLAYER,sample.mkv,*,*,1200,99.5,0.4487637339278746,98.75,100.0,100.0,98.75,99.58333333333333,99.58333333333333,99.16666666666667,99.58333333333333,99.58333333333333,100.0
browser,*,MPV,sample.mkv,*,*,1200,99.33333333333334,0.3818813079129848,99.16666666666667,99.16666666666667,98.75,100.0,99.16666666666667,99.58333333333333,99.58333333333333,99.58333333333333,98.75,99.58333333333333
browser,*,VLC,sample.mkv,*,*,1200,99.0,0.5335936864527376,98.75,98.33333333333333,100.0,98.75,99.58333333333333,99.16666666666667,98.33333333333333,98.75,99.58333333333333,98.75
browser,*,MPLAYER,sample.mp4,*,*,1200,98.41666666666666,0.7168604389202188,97.5,97.5,98.33333333333333,98.33333333333333,99.58333333333333,99.58333333333333,98.75,97.91666666666666,98.75,97.91666666666666
browser,*,MPV,sample.mp4,*,*,1200,99.125,0.43501277120460674,98.33333333333333,99.16666666666667,99.16666666666667,99.58333333333333,99.16666666666667,99.16666666666667,98.33333333333333,99.58333333333333,99.16666666666667,99.58333333333333
browser,*,VLC,sample.mp4,*,*,1200,99.20833333333333,0.34610932762158575,99.16666666666667,99.58333333333333,98.33333333333333,99.58333333333333,99.58333333333333,99.16666666666667,99.16666666666667,99.16666666666667,99.16666666666667,99.16666666666667
player,CHROME,*,sample.3gp,*,*,1200,85.70833333333334,1.6981403226929033,86.66666666666667,85.0,85.83333333333333,87.5,89.16666666666667,85.83333333333333,82.91666666666667,83.75,85.41666666666666,85.0
player,EDGE,*,sample.3gp,*,*,900,85.72222222222223,1.16666666666667,83.88888888888889,83.88888888888889,86.66666666666667,85.0,86.66666666666667,85.0,85.55555555555556,86.66666666666667,87.22222222222223,86.66666666666667
player,FIREFOX,*,sample.3gp,*,*,1200,69.70833333333333,3.3698520409326247,70.0,73.75,65.83333333333333,64.58333333333334,72.91666666666666,69.58333333333333,75.41666666666667,67.91666666666667,70.41666666666667,66.66666666666666
player,SAFARI,*,sample.3gp,*,*,300,98.0,1.4529663145135563,98.33333333333333,96.66666666666667,100.0,98.33333333333333,95.0,96.66666666666667,100.0,98.33333333333333,98.33333333333333,98.33333333333333
player,CHROME,*,sample.flv,*,*,1200,82.25,2.2760833806246112,80.0,86.25,82.91666666666667,81.66666666666667,77.5,82.08333333333333,83.75,84.16666666666667,81.25,82.91666666666667
player,EDGE,*,sample.flv,*,*,900,87.44444444444444,3.0751894451328963,90.55555555555556,86.66666666666667,83.33333333333334,87.77777777777777,91.11111111111111,83.33333333333334,87.22222222222223,90.0,83.33333333333334,91.11111111111111
player,FIREFOX,*,sample.flv,*,*,1200,72.75,2.051422270848528,77.08333333333334,73.75,72.5,74.58333333333333,71.66666666666667,72.91666666666666,73.75,70.41666666666667,70.83333333333334,70.0
player,SAFARI,*,sample.flv,*,*,300,98.16666666666667,2.0344259359556163,100.0,100.0,98.33333333333333,96.66666666666667,100.0,96.66666666666667,100.0,95.0,95.0,100.0
player,CHROME,*,sample.mkv,*,*,1200,85.0,2.9639032072964557,88.33333333333333,87.91666666666667,81.25,84.16666666666667,83.75,82.5,91.25,83.75,84.16666666666667,82.91666666666667
player,EDGE,*,sample.mkv,*,*,900,86.94444444444444,1.6896562584161712,86.66666666666667,86.11111111111111,89.44444444444444,85.0,87.77777777777777,86.11111111111111,90.55555555555556,86.11111111111111,86.11111111111111,85.55555555555556
player,FIREFOX,*,sample.mkv,*,*,1200,69.125,3.5426469231666626,62.916666666666664,72.08333333333333,70.0,72.5,70.83333333333334,62.083333333333336,68.33333333333333,72.5,70.0,70.0
player,SAFARI,*,sample.mkv,*,*,300,99.83333333333333,0.5000000000000014,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.33333333333333,100.0,100.0
player,CHROME,*,sample.mp4,*,*,1200,86.29166666666666,1.4367449707972255,85.0,85.83333333333333,89.58333333333334,85.41666666666666,85.41666666666666,85.83333333333333,85.0,85.83333333333333,86.66666666666667,88.33333333333333
player,EDGE,*,sample.mp4,*,*,900,83.38888888888889,2.7267535981795614,79.44444444444444,83.88888888888889,86.11111111111111,85.0,82.22222222222221,83.88888888888889,86.66666666666667,83.33333333333334,77.77777777777779,85.55555555555556
player,FIREFOX,*,sample.mp4,*,*,1200,75.875,1.9315544977498798,74.58333333333333,73.75,80.41666666666667,77.08333333333334,75.41666666666667,77.08333333333334,73.33333333333333,75.0,75.83333333333333,76.25
player,SAFARI,*,sample.mp4,*,*,300,98.5,0.8975274678557502,98.33333333333333,100.0,98.33333333333333,100.0,98.33333333333333,96.66666666666667,98.33333333333333,98.33333333333333,98.33333333333333,98.33333333333333
player,*,*,sample.3gp,*,*,3600,80.97222222222221,1.4632852434517702,80.13888888888889,82.36111111111111,78.19444444444444,81.80555555555556,79.30555555555556,82.5,82.91666666666667,81.38888888888889,81.25,79.86111111111111
player,*,*,sample.flv,*,*,3600,80.52777777777779,1.453762678681058,80.97222222222223,77.91666666666667,81.66666666666667,81.11111111111111,81.11111111111111,80.69444444444444,81.94444444444444,77.5,81.38888888888889,80.97222222222223
player,*,*,sample.mkv,*,*,3600,79.83333333333333,1.389999555910756,78.88888888888889,80.41666666666667,79.30555555555556,77.77777777777779,80.97222222222223,80.13888888888889,80.97222222222223,82.63888888888889,78.47222222222221,78.75
player,*,*,sample.mp4,*,*,3600,81.55555555555554,1.3844373104863468,80.83333333333333,80.13888888888889,82.36111111111111,83.47222222222223,79.30555555555556,82.5,83.05555555555556,80.0,81.11111111111111,82.77777777777777
player,SAFARI,*,*,macOS,*,1200,99.25000000000001,0.5204164998665332,98.75,99.16666666666667,100.0,100.0,99.16666666666667,98.75,98.33333333333333,99.16666666666667,99.58333333333333,99.58333333333333
player,FIREFOX,*,*,macOS,*,1200,89.79166666666666,1.8657177647698409,91.66666666666666,90.83333333333333,90.83333333333333,88.33333333333333,90.83333333333333,91.66666666666666,87.91666666666667,88.75,91.25,85.83333333333333
player,CHROME,*,*,macOS,*,1200,99.33333333333334,0.5335936864527375,99.16666666666667,100.0,98.75,99.16666666666667,100.0,100.0,99.58333333333333,99.16666666666667,98.33333333333333,99.16666666666667
player,FIREFOX,*,*,dLinux,*,1200,79.45833333333334,1.9812489046614554,77.5,80.83333333333333,75.83333333333333,82.08333333333333,78.75,77.91666666666667,79.58333333333333,78.75,81.25,82.08333333333333
player,CHROME,*,*,dLinux,*,1200,80.79166666666666,2.3529679839159177,79.58333333333333,82.5,84.58333333333333,81.25,80.83333333333333,83.75,75.83333333333333,79.58333333333333,80.41666666666667,79.58333333333333
player,EDGE,*,*,dLinux,*,1200,84.58333333333333,2.429563289518877,80.83333333333333,83.75,87.5,84.16666666666667,87.08333333333333,80.83333333333333,86.25,83.75,83.75,87.91666666666667
player,FIREFOX,*,*,Windows11,*,1200,87.58333333333334,1.4288690166235223,86.66666666666667,88.33333333333333,89.16666666666667,87.5,84.58333333333333,87.5,88.33333333333333,89.16666666666667,88.75,85.83333333333333
player,CHROME,*,*,Windows11,*,1200,72.625,2.9406749980989804,73.33333333333333,76.25,70.83333333333334,74.58333333333333,67.91666666666667,75.41666666666667,74.58333333333333,72.5,67.08333333333333,73.75
player,EDGE,*,*,Windows11,*,1200,70.54166666666667,3.01068698325002,69.16666666666667,64.58333333333334,70.83333333333334,66.66666666666666,72.5,70.0,75.0,70.41666666666667,73.75,72.5
player,FIREFOX,*,*,Linux,*,1200,79.70833333333334,2.745261068338189,81.66666666666667,81.25,83.33333333333334,80.0,78.33333333333333,82.91666666666667,77.08333333333334,77.5,80.83333333333333,74.16666666666667
player,CHROME,*,*,Linux,*,1200,95.875,1.1249999999999996,96.66666666666667,95.0,95.0,96.25,97.91666666666666,96.66666666666667,95.0,97.08333333333333,94.58333333333333,94.58333333333333
player,EDGE,*,*,Linux,*,1200,92.83333333333334,1.4883809249576452,95.0,93.75,91.66666666666666,94.58333333333333,90.41666666666667,92.5,92.5,92.08333333333333,94.58333333333333,91.25
codec,*,*,*,Windows11,*,3600,49.25,1.6761305379495082,49.30555555555556,49.166666666666664,46.666666666666664,51.52777777777777,47.77777777777778,49.44444444444444,51.11111111111111,46.94444444444444,49.02777777777778,51.52777777777777
codec,*,*,*,Linux,*,3600,45.80555555555556,1.8579990564656275,45.13888888888889,45.69444444444444,44.861111111111114,48.47222222222222,44.861111111111114,44.166666666666664,47.91666666666667,42.22222222222222,46.94444444444444,47.77777777777778
codec,*,*,*,dLinux,*,3600,64.27777777777779,0.9517689832784351,65.13888888888889,66.25,64.44444444444444,63.61111111111111,64.58333333333334,64.16666666666667,64.58333333333334,62.5,63.888888888888886,63.61111111111111
codec,*,*,*,macOS,*,3600,43.15277777777778,2.0833796291152376,41.66666666666667,44.72222222222222,39.02777777777778,44.30555555555556,44.30555555555556,40.0,44.44444444444444,44.44444444444444,45.55555555555556,43.05555555555556
codec,*,*,*,*,*,14400,47.510416666666664,0.7612089986728313,47.604166666666664,47.673611111111114,47.53472222222222,47.88194444444444,48.229166666666664,46.076388888888886,46.59722222222222,46.770833333333336,48.68055555555556,48.05555555555556
codec,CHROME,*,*,*,*,4800,51.802083333333336,1.3250474965281647,50.625,50.83333333333333,51.87500000000001,53.333333333333336,50.0,52.1875,50.0,54.0625,52.5,52.604166666666664
codec,EDGE,*,*,*,*,3600,59.20833333333333,1.4205420848446595,59.30555555555556,58.19444444444445,60.138888888888886,60.27777777777777,57.91666666666667,56.666666666666664,61.66666666666667,60.138888888888886,57.91666666666667,59.86111111111111
codec,FIREFOX,*,*,*,*,4800,34.1875,1.6068700165228047,35.520833333333336,33.020833333333336,33.541666666666664,35.208333333333336,31.666666666666664,33.958333333333336,34.6875,32.083333333333336,34.89583333333333,37.291666666666664
codec,SAFARI,*,*,*,*,1200,54.416666666666664,1.81811868577262,56.666666666666664,54.166666666666664,53.75,55.41666666666667,50.416666666666664,56.666666666666664,55.41666666666667,53.333333333333336,52.916666666666664,55.41666666666667
codec,CHROME,MPLAYER,*,*,*,1600,55.875,3.2106998847603303,54.6875,54.0625,55.93749999999999,55.00000000000001,53.75,50.625,61.875,60.3125,54.0625,58.4375
codec,CHROME,MPV,*,*,*,1600,56.34375,2.577130490002397,55.93749999999999,54.6875,59.68750000000001,58.75,59.06249999999999,51.87500000000001,52.1875,57.49999999999999,56.875,56.875
codec,CHROME,VLC,*,*,*,1600,68.3125,3.033665274877898,67.8125,73.125,68.75,72.1875,62.81250000000001,67.1875,67.1875,69.375,64.375,70.3125
codec,EDGE,MPLAYER,*,*,*,1200,57.75,2.802528620133374,61.66666666666667,58.75,55.00000000000001,60.0,55.833333333333336,54.166666666666664,61.25000000000001,55.833333333333336,54.58333333333333,60.416666666666664
codec,EDGE,MPV,*,*,*,1200,63.95833333333333,1.9476659820867066,60.83333333333333,67.08333333333333,62.916666666666664,63.74999999999999,65.83333333333333,62.5,61.66666666666667,66.25,63.74999999999999,65.0
codec,EDGE,VLC,*,*,*,1200,76.20833333333333,2.7032002638847668,77.5,78.33333333333333,72.91666666666666,76.66666666666667,73.75,78.75,77.91666666666667,71.25,80.0,75.0
codec,FIREFOX,MPLAYER,*,*,*,1600,34.09375,2.207276673301288,34.0625,32.8125,29.375,35.9375,35.3125,33.4375,38.4375,33.75,33.4375,34.375
codec,FIREFOX,MPV,*,*,*,1600,33.3125,2.258663874949082,35.9375,33.4375,31.25,32.1875,36.5625,30.312499999999996,32.5,30.9375,36.875,33.125
codec,FIREFOX,VLC,*,*,*,1600,50.375,2.940822589004646,47.1875,50.31250000000001,47.1875,52.5,50.9375,47.8125,55.93749999999999,50.625,47.1875,54.0625
codec,SAFARI,MPLAYER,*,*,*,400,46.875,3.125,47.5,46.25,43.75,52.5,48.75,42.5,50.0,48.75,46.25,42.5
codec,SAFARI,MPV,*,*,*,400,52.375,5.740481251602517,55.00000000000001,43.75,53.75,62.5,57.49999999999999,48.75,56.25,43.75,53.75,48.75
codec,SAFARI,VLC,*,*,*,400,77.0,6.98659430624106,71.25,77.5,68.75,67.5,90.0,85.0,75.0,80.0,72.5,82.5
player,*,*,*,*,*,14400,82.18749999999999,0.7693930488250135,83.09027777777777,82.39583333333333,83.29861111111111,82.88194444444444,81.5625,82.1875,82.53472222222223,81.66666666666667,81.52777777777777,80.72916666666666
codec,*,MPLAYER,*,*,*,4800,48.09375,1.226382793806422,49.895833333333336,46.35416666666667,48.4375,48.75,48.229166666666664,46.5625,49.166666666666664,46.979166666666664,46.979166666666664,49.583333333333336
codec,*,MPV,*,*,*,4800,48.854166666666664,0.6538481177697998,48.75,49.166666666666664,49.791666666666664,47.5,49.0625,48.95833333333333,48.854166666666664,49.6875,48.75,48.020833333333336
codec,*,VLC,*,*,*,4800,63.500000000000014,1.4123709380565266,64.16666666666667,62.39583333333333,62.39583333333333,63.854166666666664,66.5625,64.47916666666667,61.77083333333333,61.77083333333333,63.33333333333333,64.27083333333333
browser,*,*,*,*,*,14400,99.40972222222223,0.11620278146306638,99.47916666666666,99.54861111111111,99.375,99.34027777777777,99.20138888888889,99.375,99.58333333333333,99.40972222222221,99.51388888888889,99.27083333333333
codec,GPU,MPLAYER,*,Windows11,*,400,60.875,5.5070976929776725,57.49999999999999,62.5,68.75,67.5,57.49999999999999,66.25,65.0,52.5,56.25,55.00000000000001
codec,GPU,MPV,*,Windows11,*,400,55.125,2.5890393971509953,53.75,55.00000000000001,50.0,57.49999999999999,58.75,55.00000000000001,53.75,57.49999999999999,52.5,57.49999999999999
codec,GPU,VLC,*,Windows11,*,400,44.125,5.1856171281728844,46.25,48.75,43.75,33.75,51.24999999999999,43.75,36.25,45.0,48.75,43.75
player,GPU,*,sample.3gp,Windows11,*,300,81.16666666666667,3.253203549323857,80.0,83.33333333333334,81.66666666666667,78.33333333333333,86.66666666666667,83.33333333333334,76.66666666666667,76.66666666666667,85.0,80.0
player,GPU,*,sample.flv,Windows11,*,300,90.66666666666666,3.431876713662331,91.66666666666666,93.33333333333333,93.33333333333333,86.66666666666667,86.66666666666667,93.33333333333333,88.33333333333333,93.33333333333333,95.0,85.0
player,GPU,*,sample.mkv,Windows11,*,300,75.66666666666667,3.5118845842842448,75.0,71.66666666666667,78.33333333333333,75.0,78.33333333333333,76.66666666666667,81.66666666666667,71.66666666666667,70.0,78.33333333333333
player,GPU,*,sample.mp4,Windows11,*,300,81.0,6.6332495807108005,83.33333333333334,78.33333333333333,83.33333333333334,70.0,83.33333333333334,80.0,85.0,93.33333333333333,70.0,83.33333333333334
